Date,Demand
2012-03-07 15:00:00,6197.63525
2012-03-07 16:00:00,6132.510249999999
2012-03-07 17:00:00,6116.24365
2012-03-07 18:00:00,6035.79905
2012-03-07 19:00:00,5846.61015
2012-03-07 20:00:00,5856.8418
2012-03-07 21:00:00,5765.9289499999995
2012-03-07 22:00:00,5614.6987
2012-03-07 23:00:00,5316.572749999999
2012-03-08 00:00:00,5109.4976
2012-03-08 00:00:00,4984.3521
2012-03-08 01:00:00,4745.05495
2012-03-08 02:00:00,4516.9558
2012-03-08 03:00:00,4388.46825
2012-03-08 04:00:00,4321.2688
2012-03-08 05:00:00,4292.23855
2012-03-08 06:00:00,4379.11255
2012-03-08 07:00:00,4687.2996
2012-03-08 08:00:00,4972.1802
2012-03-08 09:00:00,5487.771000000001
2012-03-08 10:00:00,5806.55005
2012-03-08 11:00:00,5983.147199999999
2012-03-08 12:00:00,6046.50025
2012-03-08 13:00:00,5951.30955
2012-03-08 14:00:00,6059.7456
2012-03-08 15:00:00,6159.70165
2012-03-08 16:00:00,6130.9148000000005
2012-03-08 17:00:00,6076.1128
2012-03-08 18:00:00,5962.4656
2012-03-08 19:00:00,5751.682849999999
2012-03-08 20:00:00,5789.3498500000005
2012-03-08 21:00:00,5731.2964
2012-03-08 22:00:00,5604.416
2012-03-08 23:00:00,5327.1191
2012-03-09 00:00:00,5147.4453
2012-03-09 00:00:00,4883.5884
2012-03-09 01:00:00,4771.546399999999
2012-03-09 02:00:00,4575.35595
2012-03-09 03:00:00,4481.46335
2012-03-09 04:00:00,4400.727800000001
2012-03-09 05:00:00,4337.1867999999995
2012-03-09 06:00:00,4402.8818
2012-03-09 07:00:00,4684.51195
2012-03-09 08:00:00,4974.241
2012-03-09 09:00:00,5520.6736
2012-03-09 10:00:00,5837.2384999999995
2012-03-09 11:00:00,5984.361800000001
2012-03-09 12:00:00,6021.6101
2012-03-09 13:00:00,5931.4419
2012-03-09 14:00:00,6029.69555
2012-03-09 15:00:00,6085.25635
2012-03-09 16:00:00,6053.115449999999
2012-03-09 17:00:00,6042.4961
2012-03-09 18:00:00,5937.0337
2012-03-09 19:00:00,5732.916499999999
2012-03-09 20:00:00,5759.823
2012-03-09 21:00:00,5683.13505
2012-03-09 22:00:00,5550.07565
2012-03-09 23:00:00,5236.55955
2012-03-10 00:00:00,5005.2529
2012-03-10 00:00:00,4800.2573
2012-03-10 01:00:00,4703.47025
2012-03-10 02:00:00,4512.5539499999995
2012-03-10 03:00:00,4396.5874
2012-03-10 04:00:00,4321.4854
2012-03-10 05:00:00,4293.65675
2012-03-10 06:00:00,4331.84375
2012-03-10 07:00:00,4477.620349999999
2012-03-10 08:00:00,4605.624
2012-03-10 09:00:00,5033.16185
2012-03-10 10:00:00,5357.7468499999995
2012-03-10 11:00:00,5603.2798
2012-03-10 12:00:00,5663.768050000001
2012-03-10 13:00:00,5554.909900000001
2012-03-10 14:00:00,5488.0806
2012-03-10 15:00:00,5422.50245
2012-03-10 16:00:00,5323.7832
2012-03-10 17:00:00,5252.2883
2012-03-10 18:00:00,5161.7041
2012-03-10 19:00:00,5149.8225
2012-03-10 20:00:00,5294.799800000001
2012-03-10 21:00:00,5299.7036
2012-03-10 22:00:00,5248.122799999999
2012-03-10 23:00:00,5033.1699499999995
2012-03-11 00:00:00,4921.3613
2012-03-11 00:00:00,4643.4863
2012-03-11 01:00:00,4620.11255
2012-03-11 02:00:00,4436.6672
2012-03-11 03:00:00,4324.417
2012-03-11 04:00:00,4245.727800000001
2012-03-11 05:00:00,4207.79005
2012-03-11 06:00:00,4202.20805
2012-03-11 07:00:00,4302.339599999999
2012-03-11 08:00:00,4315.24415
2012-03-11 09:00:00,4528.3074
2012-03-11 10:00:00,4773.009050000001
2012-03-11 11:00:00,4990.4087
2012-03-11 12:00:00,5018.1521
2012-03-11 13:00:00,5001.89675
2012-03-11 14:00:00,5024.9001499999995
2012-03-11 15:00:00,5014.7178
2012-03-11 16:00:00,4932.6355
2012-03-11 17:00:00,4895.3987
2012-03-11 18:00:00,4881.6692
2012-03-11 19:00:00,4883.109850000001
2012-03-11 20:00:00,5076.10305
2012-03-11 21:00:00,5111.433349999999
2012-03-11 22:00:00,5119.2717
2012-03-11 23:00:00,4927.9265
2012-03-12 00:00:00,4759.6602
2012-03-12 00:00:00,4722.4761
2012-03-12 01:00:00,4461.1399
2012-03-12 02:00:00,4300.52635
2012-03-12 03:00:00,4196.81005
2012-03-12 04:00:00,4121.52585
2012-03-12 05:00:00,4114.8552500000005
2012-03-12 06:00:00,4203.01125
2012-03-12 07:00:00,4518.40795
2012-03-12 08:00:00,4948.399649999999
2012-03-12 09:00:00,5499.0745
2012-03-12 10:00:00,5840.816150000001
2012-03-12 11:00:00,6005.8872
2012-03-12 12:00:00,6046.41165
2012-03-12 13:00:00,5925.971949999999
2012-03-12 14:00:00,5998.8784
2012-03-12 15:00:00,5987.0139
2012-03-12 16:00:00,5950.19015
2012-03-12 17:00:00,5944.17165
2012-03-12 18:00:00,5841.98095
2012-03-12 19:00:00,5643.90355
2012-03-12 20:00:00,5663.09425
2012-03-12 21:00:00,5566.7505
2012-03-12 22:00:00,5389.96385
2012-03-12 23:00:00,5068.00515
2012-03-13 00:00:00,4849.9849
2012-03-13 00:00:00,4830.0015
2012-03-13 01:00:00,4521.20385
2012-03-13 02:00:00,4349.5874
2012-03-13 03:00:00,4235.7566
2012-03-13 04:00:00,4181.3362
2012-03-13 05:00:00,4165.0759
2012-03-13 06:00:00,4255.99925
2012-03-13 07:00:00,4532.3906
2012-03-13 08:00:00,4924.8135
2012-03-13 09:00:00,5443.4006
2012-03-13 10:00:00,5763.8215
2012-03-13 11:00:00,5947.6645499999995
2012-03-13 12:00:00,6015.9021
2012-03-13 13:00:00,5943.68945
2012-03-13 14:00:00,6026.19045
2012-03-13 15:00:00,6067.9475
2012-03-13 16:00:00,6044.8667000000005
2012-03-13 17:00:00,6034.1133
2012-03-13 18:00:00,5939.5869
2012-03-13 19:00:00,5748.66285
2012-03-13 20:00:00,5757.0349
2012-03-13 21:00:00,5649.4580000000005
2012-03-13 22:00:00,5495.585950000001
2012-03-13 23:00:00,5187.94825
2012-03-14 00:00:00,4956.145
2012-03-14 00:00:00,4651.4502
2012-03-14 01:00:00,4609.01635
2012-03-14 02:00:00,4426.469
2012-03-14 03:00:00,4314.00345
2012-03-14 04:00:00,4217.75095
2012-03-14 05:00:00,4211.95825
2012-03-14 06:00:00,4297.08105
2012-03-14 07:00:00,4572.2947
2012-03-14 08:00:00,4924.88205
2012-03-14 09:00:00,5423.8186000000005
2012-03-14 10:00:00,5681.99
2012-03-14 11:00:00,5813.6335500000005
2012-03-14 12:00:00,5838.25
2012-03-14 13:00:00,5707.22975
2012-03-14 14:00:00,5752.62645
2012-03-14 15:00:00,5773.92505
2012-03-14 16:00:00,5765.4485
2012-03-14 17:00:00,5819.1277
2012-03-14 18:00:00,5779.3684
2012-03-14 19:00:00,5642.6174
2012-03-14 20:00:00,5638.44095
2012-03-14 21:00:00,5529.6348
2012-03-14 22:00:00,5337.3018
2012-03-14 23:00:00,5003.49365
2012-03-15 00:00:00,4786.4287
2012-03-15 00:00:00,4781.3506
2012-03-15 01:00:00,4445.17165
2012-03-15 02:00:00,4279.3728
2012-03-15 03:00:00,4173.4082
2012-03-15 04:00:00,4096.87075
2012-03-15 05:00:00,4062.90585
2012-03-15 06:00:00,4159.112300000001
2012-03-15 07:00:00,4446.847400000001
2012-03-15 08:00:00,4835.2161
2012-03-15 09:00:00,5357.14915
2012-03-15 10:00:00,5656.776400000001
2012-03-15 11:00:00,5821.57935
2012-03-15 12:00:00,5906.6421
2012-03-15 13:00:00,5849.2283
2012-03-15 14:00:00,5939.7886
2012-03-15 15:00:00,5978.2344
2012-03-15 16:00:00,5981.5032
2012-03-15 17:00:00,5984.220950000001
2012-03-15 18:00:00,5889.14645
2012-03-15 19:00:00,5690.4841
2012-03-15 20:00:00,5716.53175
2012-03-15 21:00:00,5619.0271
2012-03-15 22:00:00,5425.17655
2012-03-15 23:00:00,5131.40575
2012-03-16 00:00:00,4909.459
2012-03-16 00:00:00,5001.6685
2012-03-16 01:00:00,4583.7131
2012-03-16 02:00:00,4395.3313
2012-03-16 03:00:00,4294.15625
2012-03-16 04:00:00,4225.387199999999
2012-03-16 05:00:00,4204.01685
2012-03-16 06:00:00,4281.5542000000005
2012-03-16 07:00:00,4556.1091
2012-03-16 08:00:00,4925.72755
2012-03-16 09:00:00,5484.72535
2012-03-16 10:00:00,5879.0735
2012-03-16 11:00:00,6074.94265
2012-03-16 12:00:00,6144.4403999999995
2012-03-16 13:00:00,6064.478999999999
2012-03-16 14:00:00,6146.65725
2012-03-16 15:00:00,6208.08915
2012-03-16 16:00:00,6188.0226999999995
2012-03-16 17:00:00,6182.86275
2012-03-16 18:00:00,6054.99025
2012-03-16 19:00:00,5812.3610499999995
2012-03-16 20:00:00,5820.69435
2012-03-16 21:00:00,5729.16845
2012-03-16 22:00:00,5569.2698
2012-03-16 23:00:00,5293.1748
2012-03-17 00:00:00,5111.1255
2012-03-17 00:00:00,4853.9189
2012-03-17 01:00:00,4791.040300000001
2012-03-17 02:00:00,4595.9213500000005
2012-03-17 03:00:00,4458.20215
2012-03-17 04:00:00,4375.0769
2012-03-17 05:00:00,4324.1499
2012-03-17 06:00:00,4356.4614
2012-03-17 07:00:00,4476.8164
2012-03-17 08:00:00,4611.41725
2012-03-17 09:00:00,5032.247799999999
2012-03-17 10:00:00,5342.85155
2012-03-17 11:00:00,5522.6643
2012-03-17 12:00:00,5605.4465
2012-03-17 13:00:00,5524.8264500000005
2012-03-17 14:00:00,5479.36595
2012-03-17 15:00:00,5457.603300000001
2012-03-17 16:00:00,5381.40085
2012-03-17 17:00:00,5325.70115
2012-03-17 18:00:00,5248.04395
2012-03-17 19:00:00,5216.35815
2012-03-17 20:00:00,5324.12475
2012-03-17 21:00:00,5310.02175
2012-03-17 22:00:00,5260.83255
2012-03-17 23:00:00,5069.54075
2012-03-18 00:00:00,4944.0039
2012-03-18 00:00:00,4707.7192
2012-03-18 01:00:00,4702.4836
2012-03-18 02:00:00,4521.50735
2012-03-18 03:00:00,4389.4473
2012-03-18 04:00:00,4300.71535
2012-03-18 05:00:00,4250.4226
2012-03-18 06:00:00,4272.42655
2012-03-18 07:00:00,4351.93725
2012-03-18 08:00:00,4358.5818
2012-03-18 09:00:00,4597.7793
2012-03-18 10:00:00,4840.04545
2012-03-18 11:00:00,5018.6609
2012-03-18 12:00:00,5087.96145
2012-03-18 13:00:00,5064.22385
2012-03-18 14:00:00,5113.8108
2012-03-18 15:00:00,5127.45095
2012-03-18 16:00:00,5054.21335
2012-03-18 17:00:00,4987.1482
2012-03-18 18:00:00,4948.59545
2012-03-18 19:00:00,4990.57175
2012-03-18 20:00:00,5161.677
2012-03-18 21:00:00,5203.70165
2012-03-18 22:00:00,5196.377200000001
2012-03-18 23:00:00,4999.537850000001
2012-03-19 00:00:00,4816.1494
2012-03-19 00:00:00,5000.937
2012-03-19 01:00:00,4516.844950000001
2012-03-19 02:00:00,4340.42165
2012-03-19 03:00:00,4233.7407
2012-03-19 04:00:00,4158.326950000001
2012-03-19 05:00:00,4148.709199999999
2012-03-19 06:00:00,4271.5449
2012-03-19 07:00:00,4648.7283
2012-03-19 08:00:00,4999.1765
2012-03-19 09:00:00,5595.3135
2012-03-19 10:00:00,5947.6611
2012-03-19 11:00:00,6112.09935
2012-03-19 12:00:00,6177.24485
2012-03-19 13:00:00,6084.41675
2012-03-19 14:00:00,6163.3962
2012-03-19 15:00:00,6194.868399999999
2012-03-19 16:00:00,6172.67505
2012-03-19 17:00:00,6178.5967
2012-03-19 18:00:00,6080.4209
2012-03-19 19:00:00,5862.8362
2012-03-19 20:00:00,5904.2886
2012-03-19 21:00:00,5765.370849999999
2012-03-19 22:00:00,5609.47535
2012-03-19 23:00:00,5357.64695
2012-03-20 00:00:00,5143.0361
2012-03-20 00:00:00,5065.1748
2012-03-20 01:00:00,4781.30735
2012-03-20 02:00:00,4601.91625
2012-03-20 03:00:00,4476.55025
2012-03-20 04:00:00,4405.689
2012-03-20 05:00:00,4379.76485
2012-03-20 06:00:00,4483.5017
2012-03-20 07:00:00,4790.2107
2012-03-20 08:00:00,5093.0293
2012-03-20 09:00:00,5661.30125
2012-03-20 10:00:00,6011.3264
2012-03-20 11:00:00,6159.78855
2012-03-20 12:00:00,6208.333699999999
2012-03-20 13:00:00,6097.739
2012-03-20 14:00:00,6169.067849999999
2012-03-20 15:00:00,6232.57325
2012-03-20 16:00:00,6226.0244
2012-03-20 17:00:00,6216.8396
2012-03-20 18:00:00,6127.655049999999
2012-03-20 19:00:00,5903.41845
2012-03-20 20:00:00,5929.7378
2012-03-20 21:00:00,5877.4917000000005
2012-03-20 22:00:00,5741.34105
2012-03-20 23:00:00,5437.50585
2012-03-21 00:00:00,5212.5459
2012-03-21 00:00:00,5018.6611
2012-03-21 01:00:00,4833.5576
2012-03-21 02:00:00,4636.26855
2012-03-21 03:00:00,4507.209699999999
2012-03-21 04:00:00,4424.3032
2012-03-21 05:00:00,4400.64675
2012-03-21 06:00:00,4511.22145
2012-03-21 07:00:00,4818.498799999999
2012-03-21 08:00:00,5123.717049999999
2012-03-21 09:00:00,5692.770549999999
2012-03-21 10:00:00,6033.0183
2012-03-21 11:00:00,6220.3867
2012-03-21 12:00:00,6263.4919
2012-03-21 13:00:00,6178.18775
2012-03-21 14:00:00,6280.813249999999
2012-03-21 15:00:00,6355.9973
2012-03-21 16:00:00,6351.3535
2012-03-21 17:00:00,6355.96435
2012-03-21 18:00:00,6224.0707999999995
2012-03-21 19:00:00,5940.217549999999
2012-03-21 20:00:00,5901.92875
2012-03-21 21:00:00,5811.81325
2012-03-21 22:00:00,5650.7664
2012-03-21 23:00:00,5369.511
2012-03-22 00:00:00,5144.0898
2012-03-22 00:00:00,5001.0728
2012-03-22 01:00:00,4813.3928
2012-03-22 02:00:00,4633.4929
2012-03-22 03:00:00,4523.07035
2012-03-22 04:00:00,4450.18725
2012-03-22 05:00:00,4389.859350000001
2012-03-22 06:00:00,4497.74365
2012-03-22 07:00:00,4804.46115
2012-03-22 08:00:00,5099.31955
2012-03-22 09:00:00,5663.2168
2012-03-22 10:00:00,6025.55445
2012-03-22 11:00:00,6219.643050000001
2012-03-22 12:00:00,6249.45875
2012-03-22 13:00:00,6159.4546
2012-03-22 14:00:00,6234.55275
2012-03-22 15:00:00,6274.77785
2012-03-22 16:00:00,6250.23535
2012-03-22 17:00:00,6237.06885
2012-03-22 18:00:00,6067.8013
2012-03-22 19:00:00,5795.70755
2012-03-22 20:00:00,5798.933800000001
2012-03-22 21:00:00,5750.728999999999
2012-03-22 22:00:00,5605.3688999999995
2012-03-22 23:00:00,5335.95095
2012-03-23 00:00:00,5134.5454
2012-03-23 00:00:00,5074.8594
2012-03-23 01:00:00,4788.2832
2012-03-23 02:00:00,4604.6079
2012-03-23 03:00:00,4505.5759
2012-03-23 04:00:00,4428.67455
2012-03-23 05:00:00,4393.29955
2012-03-23 06:00:00,4493.891600000001
2012-03-23 07:00:00,4795.262699999999
2012-03-23 08:00:00,5073.56105
2012-03-23 09:00:00,5647.70585
2012-03-23 10:00:00,6022.98215
2012-03-23 11:00:00,6198.3196
2012-03-23 12:00:00,6260.166499999999
2012-03-23 13:00:00,6164.152099999999
2012-03-23 14:00:00,6258.8132000000005
2012-03-23 15:00:00,6329.9436000000005
2012-03-23 16:00:00,6318.262699999999
2012-03-23 17:00:00,6305.032450000001
2012-03-23 18:00:00,6143.6243
2012-03-23 19:00:00,5893.37255
2012-03-23 20:00:00,5896.1555499999995
2012-03-23 21:00:00,5798.69335
2012-03-23 22:00:00,5628.2348999999995
2012-03-23 23:00:00,5364.69825
2012-03-24 00:00:00,5173.2065
2012-03-24 00:00:00,4999.1704
2012-03-24 01:00:00,4880.694799999999
2012-03-24 02:00:00,4678.1304
2012-03-24 03:00:00,4561.3704
2012-03-24 04:00:00,4463.932849999999
2012-03-24 05:00:00,4427.9541
2012-03-24 06:00:00,4450.44535
2012-03-24 07:00:00,4580.38915
2012-03-24 08:00:00,4697.994650000001
2012-03-24 09:00:00,5111.52
2012-03-24 10:00:00,5450.8269
2012-03-24 11:00:00,5649.02565
2012-03-24 12:00:00,5726.567849999999
2012-03-24 13:00:00,5631.948
2012-03-24 14:00:00,5559.8286
2012-03-24 15:00:00,5552.31275
2012-03-24 16:00:00,5493.4468
2012-03-24 17:00:00,5459.44845
2012-03-24 18:00:00,5349.44555
2012-03-24 19:00:00,5258.870150000001
2012-03-24 20:00:00,5395.7859
2012-03-24 21:00:00,5440.7876
2012-03-24 22:00:00,5392.37645
2012-03-24 23:00:00,5216.00635
2012-03-25 00:00:00,5087.4302
2012-03-25 00:00:00,4756.4448
2012-03-25 01:00:00,4828.94385
2012-03-25 02:00:00,4649.773450000001
2012-03-25 03:00:00,4523.2747
2012-03-25 04:00:00,4431.2695
2012-03-25 05:00:00,4375.48095
2012-03-25 06:00:00,4378.572550000001
2012-03-25 07:00:00,4474.3433
2012-03-25 08:00:00,4491.1909
2012-03-25 09:00:00,4696.1604
2012-03-25 10:00:00,4925.75685
2012-03-25 11:00:00,5087.48825
2012-03-25 12:00:00,5185.4651
2012-03-25 13:00:00,5154.3638
2012-03-25 14:00:00,5216.156999999999
2012-03-25 15:00:00,5228.31005
2012-03-25 16:00:00,5202.987300000001
2012-03-25 17:00:00,5122.79665
2012-03-25 18:00:00,5031.654549999999
2012-03-25 19:00:00,5030.94555
2012-03-25 20:00:00,5194.21485
2012-03-25 21:00:00,5237.37745
2012-03-25 22:00:00,5224.2449
2012-03-25 23:00:00,5019.3567
2012-03-26 00:00:00,4865.2266
2012-03-26 00:00:00,5010.2173
2012-03-26 01:00:00,4562.752200000001
2012-03-26 02:00:00,4410.16965
2012-03-26 03:00:00,4298.32395
2012-03-26 04:00:00,4254.22945
2012-03-26 05:00:00,4241.3125
2012-03-26 06:00:00,4358.305700000001
2012-03-26 07:00:00,4694.7217
2012-03-26 08:00:00,5051.7168
2012-03-26 09:00:00,5669.48755
2012-03-26 10:00:00,6025.2207
2012-03-26 11:00:00,6225.5422
2012-03-26 12:00:00,6291.0740000000005
2012-03-26 13:00:00,6161.612800000001
2012-03-26 14:00:00,6144.63305
2012-03-26 15:00:00,6186.98775
2012-03-26 16:00:00,6162.31645
